464883	6	263,25,67,53,64	7
464892	7	171,23,26,27,67,72,73,52,64	7
464911	6	210,64	8
464917	5	210,67,53	1
464924	7	275,67,52,53	7
464929	3	210,67,38,41,53,64	7
464946	5	303,52,53,67,72,73,64	7
464967	4	264,67,52,53,64	3
464971	3	303,52,53,67,64	4
464973	7	303,52,61,64,67,72,73	3
464988	6	347,52,53,64,67	1
464993	5	347,45,52,53,61,64,67,356	1
465002	5	264,312,67,52,53,64	7
465007	1	264,25,65,67,68,64	6
465011	3	354,67,52,53,64	3
465046	7	303,25,67,72,73,64	7
465055	5	303,52,53,67,64	5
465067	7	303,25,65	7
465070	2	303,65,25,26,53,64	7
465077	6	303,25,61,64,72,73,52,53	7
465080	6	303,67,72,73,64	1
465087	6	303,67,52,53	7
465091	2	303,52,53,67,64	2
465109	7	264,52,67,72,73	7
465120	7	264,52,53	7
465132	5	264,312,52,53	3
465136	4	264,64,72,73,52,53	4
465162	7	264,52,53	6
465169	1	347,52,53,64	1
465174	6	264,67,72	3
465184	7	345,64,67,72,73	3
465191	5	264,38,41,52,53,67	6
465198	7	264,72,73,67,52,53	6
465214	6	264,52,53,65	6
465215	1	264,23,61,65,67,52	1
465223	3	264,64	1
465230	7	266,65,52,53,64	7
465235	1	264,25,67,64	7
465246	1	264,65,67,64	2
465276	7	12,348,128,65,67,55,56,64,69	3
465282	6	347,348,69,25,67,64	1
465288	6	347,354,69,52,53	1
465294	1	264,52,53	5
465300	3	264,65,64,67,53,47	5
465322	6	347,64,52,53	1
465366	6	133,52,53	3
465376	2	354,25,52,53,65,64	3
465391	7	347,348,65,67,64,52	7
465411	3	240,25,67,64	3
465422	7	303,25,27,67,72,73,64	7
465434	7	266,67,64	8
465453	5	347,357,52,53,67	1
465466	1	133,67,72	3
465471	4	264,25,26,52	3
465482	1	263,25,67,53	2
465503	8	30,31,153,25,26,27,67,72,73,52	8
465515	6	303,67,72,73,64	7
465517	7	266,61,67,72,73,52	7
465531	4	263,52,53,67,64,61	1
465542	7	264,69,77,52,53,67,64	7
465562	6	303,25,67	3
465567	7	354,67,61,69,77,72,73,38,52,53	3
465573	7	382,383,52,67,72,73	7
465583	2	312,52,53	3
465591	6	347,67,68,45,47,52,53,64	2
465597	1	347,68,52,53,64	3
465608	1	264,52,53,65,67,68	4
465615	2	348,67,68,53,64	3
465620	7	347,264,69,25,27,65,67,68,56,57	6
465694	3	133,52,67,72	3
465868	6	133,67,52,53	3
465986	6	263,65,67,64,52,53	2
466001	6	133,42,52,53,67,72,73	3
466033	4	234,25,77,69	4
466065	2	264,52,53,67	2
466072	1	264,67,72,73	3
466082	5	264,25,67	3
466088	6	266,67,72,73	7
466097	1	264,52,53,67	1
466100	1	264,67,52,53	6
466120	3	264,52,53,27,65,67	7
466126	1	264,25,67,72,73,64	2
466132	1	264,316,23,25,26,52,53,67,69	5
466133	1	264,52,53,72,73	1
466144	5	264,65,67	7
466150	5	264,67,52,53,72	3
466173	7	263,274,293,269,238,303,25,26,27,37	3
466177	1	264,67,64,52,53	6
466184	2	347,64,67,356	1
466189	5	347,356,65,67,53,64	3
466204	5	347,67,53,64	1
466212	7	347,354,69,53,64	6
466234	6	264,25,65,67,52,53,47,64	7
466241	2	347,67,68,52,53,64	1
466246	6	347,52,53,67,64	1
466252	6	347,52,53,64,65,67,356	1
466258	7	225,25,26,27,67,53,64	8
466270	7	303,67,25,26,52,53,64,61	1
466278	2	303,67,72,73,64	2
466297	3	267,25,53,64	6
466303	4	321,23,64,67	3
466340	3	133,67,72	3
466343	3	133,67	7
466348	3	133,67,72	3
466350	1	133,67	3
466362	2	133,52,53,67,72,73	3
466381	7	342,67,45,47,72,73,52,53	2
466399	1	264,67,53,64	1
466411	2	347,53	1
466420	1	354,67,53	3
466429	2	133,67,52,53,72,73	3
466434	3	267,67,53,64	5
466439	2	348,67,53	3
466443	1	354,67,53	3
466461	1	264,23,67,53	2
466472	7	133,67,72,73,53	3
466476	2	264,25,67,53	1
466494	3	348,25,356,65,67,53	1
466501	2	348,67,53	1
466506	2	264,53	6
466513	3	133,67	3
466520	3	264,67,53,64	7
466524	7	133,67,72,73,53	3
466537	1	264,67,53,64	1
466546	6	133,67,72,73,53	3
466560	6	264,65,67,52,53,61	7
466573	3	312,61,67,52,53	4
466579	4	264,52,53,61	7
466598	5	264,67	3
466601	2	133,72,73	3
466612	5	133,52,53,67,72,73	3
466622	6	133,52,53,67	3
466631	5	354,67	3
466634	6	133,52,53,72,73	3
466646	4	264,67,72	2
466656	2	133,61,67	3
466659	5	133,52,53,67	4
466676	5	133,52,53,67	3
466681	6	264,17,67,52,53,64	6
466697	6	133,52,53,72,73	3
466706	6	266,72	7
466720	3	264,52,53,65,67	6
466727	5	263,52,53,65,67,64	5
466739	3	264,65,67,64	4
466765	3	264,65,67	6
466768	1	264,23,65,67,47,52,53	3
466773	7	264,312,65,67,52,53,64	7
466784	7	354,52,53,65	1
466787	7	264,65,67,52,53,64	7
466810	2	347,65,67,52	1
466812	4	264,65,64	6
466844	2	264,23,65,67,64	3
466846	5	264,312,65,52,53,47,64	7
466864	2	267,25,65,67,52,53,64,61,47	6
466869	3	264,25,26,52,53,65,67	5
466888	6	264,65,52,53,47	7
466897	6	264,52,53,67,65	7
466901	5	264,65,67	2
466981	2	264,67,47,52,53,64	3
467003	3	347,356,65,67,61,62,52,53,47	1
467007	2	347,67,64	1
467013	6	347,67	1
467014	3	354,67	3
467024	7	348,354,67,86,71,69	3
467033	3	64	1
467037	1	347,67,64,52	1
467038	6	312,347,67,69	6
467054	7	128,347,69,64	1
467059	5	347,67	1
467064	2	354,67,42,44,52,53	1
467282	5	274,23,52,53	6
467294	1	264,23,52,53	1
467297	3	264,316,25,23,69,67,64	6
467304	1	266,23,67,53,64	1
467320	5	359,25,26,27,67,45,47,52,53,72	3
467332	1	263,67,23,52,53	3
467343	6	264,312,69,25,26,27,23,67,64	7
467345	6	264,23,25,26,64,67,65	7
467353	3	263,267,23,25,47,52,53	3
467360	2	264,23,65,67	2
467378	7	114,263,23,69,52,53	7
467381	6	266,23,25,67,72,73,52,53	7
467386	6	264,25,23,65,67,64	7
467393	6	347,23,64	3
467401	2	264,23,52,53,67	3
467415	3	347,356,67,68,69,71,86	3
467439	6	133,67,72,73	6
467470	2	354,52,53,67	3
467476	7	358,25,27,67,53,64	8
467494	2	264,67,52	5
467497	7	345,67,52,53,72,73,76	3
467515	6	312,67,52,53	6
467539	7	266,70,69,67,61,62,52,72,73	7
467546	3	264,65,67,61,62,52,53	4
467591	5	347,67	1
467622	1	133,67,52,53,72,73	3
467636	2	133,67,42,44,52,53	3
467638	2	133,67,42,44,52,53	1
467661	6	344,52,53,64,67,72,73	6
467674	7	205,67,72,73	8
467682	7	153,12,25,67,72,73	8
467690	1	264,23,67,72,73	7
467708	7	264,25,26,64,67	7
467749	5	263,25,26,56,67,52,53	7
467755	6	266,67,52,53,64,61	8
467762	4	264,25,67,52,53	7
467803	4	266,67,52,53,47	7
468050	5	133,67,45,47,72,73	7
468124	6	143,25,26,27,67,72	3
468126	7	324,25,26,27,67	3
468139	3	133,72	3
468150	2	347,67	1
468156	6	347,67,52,53,64	1
468161	2	354,67,52,53	3
468163	2	354,67,52,53	3
468183	4	347,67,65,52,53	3
468194	2	264,25,67,64	6
468202	2	264,25,64	7
468203	1	266,65,67,64	6
468207	6	133,67,42,72,73	3
468231	2	133,67,72,73,64	2
468233	3	133,67,72,73	3
468241	6	133,67,42,72,73	3
468247	6	133,67,42,72,73	3
468260	6	303,25,42,67,64	7
468264	6	264,52,53,67,72,73	7
468277	6	133,67,42,72,73	2
468284	5	133,67,72,73	3
468291	6	133,67,42,72,73	3
468304	2	133,67,72,73,64	2
468311	2	133,67,61,62,52,53	3
468322	7	264,23,25,27,67,72,73	7
468326	2	133,42,44,52,53,67	3
468335	2	133,42,44,52,53,67	8
468345	4	264,64,67,72,73	3
468358	6	133,52,53,72,73	3
468366	7	266,72,73,52,53	7
468368	7	196,72,73,52,53	7
468384	1	264,45,47,52,53,67,64	1
468388	5	264,25,26,27,52,53,64	3
468404	7	347,349,354,25,26,27,67,68,65,61	4
468418	5	303,25,26,27,67,52,53	7
468435	3	263,52,53,25,27,67,63	1
468447	6	263,23,25,52,53	5
468452	3	264,25,27,67,52,53,61	4
468467	7	338,25,26,27,44,52	3
468476	4	266,25,26,27,65,67	6
468488	1	303,25,27,67	2
468492	6	312,25,27,52,72,73,64,61	7
468510	5	303,25,27,67,72,64	7
468520	7	303,25,26,27,67,72,64	2
468530	7	143,25,27,67,72,73,52,53	6
468542	1	345,25,27,64	1
468552	7	303,25,26,27,52	7
468556	7	266,25,26,27,52,53,67	7
468577	7	266,67	8
468587	6	133,67,52,53	3
468588	3	133,67,52,53	7
468628	6	133,67	3
468647	2	133,67,52,53,44	3
468660	6	133,67,61,62,52,72,73	6
468689	6	133,52,53,67,72,73	3
468704	4	133,67,42,44,52,53	3
468714	4	133,67,61,42,44,52	1
468747	7	133,72	6
468757	1	133,42,44,52,53,67	2
468772	2	133,52,53	3
468791	3	133,52,53	3
468797	2	133,52	3
468803	3	133,52,53	3
468809	2	133,52	3
468829	3	133,67	7
468836	5	52,53,67,72,73,61	3
468860	2	133,72,52	3
468871	2	133,52,53,67,61	3
469195	6	78	6
470539	1	354,25,67,52,53,72,73,64	6
470541	1	264,52,53,25	3
470547	6	264,25,52,53,64	7
470554	3	234,312,25,26,67,52,53	3
470566	2	264,25,72	2
470575	5	224,25,52,53	7
470586	3	264,25,52	6
470613	6	277,25	3
470633	3	264,310,25,26,37,52,53,67	6
470639	2	264,65,52	4
470654	2	264,25,65,52,53,64	5
470659	2	264,25,67,52,53,64	6
470669	7	133,25,72,73,52,53	3
470671	1	264,25,26,67,64	4
470674	6	264,25,64,67	7
470706	2	264,25,67	7
470710	5	264,25,72,73	7
470716	2	263,67	2
470729	2	342,67,72,73,52,53	3
470764	3	133,52,53,67	3
470777	3	133,67	3
470792	4	133,67	3
470795	2	133,67,52,72,73	3
470811	3	264,67,52,53	3
470825	1	354,67	3
470835	2	354,67,52,64	3
470850	6	224,52,53,67	8
470878	1	264,25,67,72,73,64	3
470885	3	264,67,72,73	7
470892	4	133,67	3
470919	6	303,65,67,52,53,64	3
470940	5	133,67	3
470961	4	133,67,72,73,52	3
470989	3	347,25,356,65,68,67,64	1
471002	6	303,67,42,64	7
471040	5	133,67,52	3
471044	5	133,67,52,53	3
471060	6	133,67,72,52,53	3
471085	6	133,67,52,53	3
471105	2	264,67,64	1
471112	3	264,67,72,52	7
471160	3	264,52,53,67	5
471183	7	275,67,52	7
471187	7	393,52,53,67,37	7
471203	6	322,52,53,67,72,73	3
471214	3	133,52,53,67,72,73	3
471227	6	266,67,64	7
471248	7	205,67,72,73	7
471256	5	345,61,67,72,73,52	3
471282	3	266,72,73	7
471296	7	264,312,67,25,72,73,64	3
471351	3	267,65	4
471359	6	264	7
471364	2	264,67	3
471373	3	266	7
471383	2	264,67,47,64	2
471392	2	264,67,72,73,76,64	6
471397	3	264,67,52,53	4
471407	7	266,67,64	7
471410	2	264,67	6
471424	5	264,52,53,64	4
471430	7	266,52,53,67,64	7
471439	6	264,52,53,64,67	6
471450	1	264,67,52,53,64	6
471464	2	67,264,61,52,53,64	3
471470	2	266,52,53,67	7
471475	1	263,52,53,64	1
471481	4	266,52,53,64	7
471487	1	264,52,53	5
471492	1	264,52,53,64	4
471508	3	264,67,64	4
471512	3	264,25,67,52,53,64	3
471515	2	264,67,52,53,64	2
471521	7	264,196,52,53,67	7
471535	1	264,52,53,67	1
471546	4	264,25,64,67	4
471556	1	264,52,53,67	6
471563	2	274,52,53,67	1
471567	2	264,52,53,65,67	3
471573	1	264,52,53,67	4
471581	2	264,52,53,67	5
471587	6	266,67,52,53,64	6
471594	1	264,52,53,65,67	2
471601	2	264,67	4
471615	4	264,67,52,53	6
471621	1	264,67,52,53,64	1
471624	3	269,263,67,52,53	1
471636	1	264,67,52,53,64	1
471643	2	264,67,52,53	3
471665	7	264,312,67,25,52	7
471671	2	264,65,52,53	1
471685	4	264,25,26,67	2
471700	2	264,52,53,65,67	6
471704	2	267,263,67,52	3
471708	1	264,76,52,53	4
471721	7	264,266,67,64	3
471733	6	264,67,52,53,72	6
471737	7	264,67,52,53	7
471744	6	264,67,72,73	6
471754	6	264,67,52,53,64	7
471763	7	196,67,72,73	7
471777	1	264,67,64	5
471781	7	196,67,72,73,64	7
471785	6	266,67,64	7
471802	7	266,61,64	7
471803	3	264,67,64	4
471814	1	264,67,65,64	3
471829	7	196,67,72,73	7
471835	7	264,25,26,65,67,52,53,64	7
471844	2	264,42,44,52,53,61,62,67	2
471856	7	264,25,65,67,64	7
471868	2	264,67,72,73	3
471879	5	264,25,67	7
471881	1	264,65,67	1
471888	5	264,67,72,73	6
471897	5	345,67,64	5
471910	5	264,65,67,70	3
471917	2	264,67,72	2
471921	1	264,25,67,52,53	3
471930	5	274,25,67	7
471933	6	264,67,52,53,64	7
471941	1	264,25,67,52,53	3
471959	7	264,25,26,52,53,67,64,61	7
471962	2	264,67,45,47,52,53	4
471969	5	264,67,72,73,45,52,53	7
471987	2	264,67,72,73,42,52,53	5
471994	1	264,67,64,52,53	6
472004	6	264,65,64,52,53	7
472010	2	264,67,64	4
472015	3	264,67,53	7
472019	6	263,65,64,52,53	3
472032	1	264,67,64,52,53	1
472036	1	264,65	1
472040	1	264,65,67	5
472050	2	264,67,64	6
472069	1	264,67,64	2
472075	7	263,67,64	7
472079	4	264,52,53,67	3
472096	3	264,52,53,64	7
472104	3	264,52,53	6
472114	7	266,55,56,52,53	7
472120	1	264,52,53	1
472129	1	264,52,53,67	1
472139	6	264,67	6
472142	6	264,52,72,73	4
472148	7	264,52,72,73	7
472156	1	264,52,53	1
472162	7	266,52,53	7
472168	7	266,52,53,67	7
472171	2	264,52,53	5
472185	6	266,67,64	7
472193	7	266,52,53	7
472203	7	264,52,53	6
472206	7	264,52,53,65	7
472219	5	264,25,64,67,45,47,52,53	5
472238	7	264,52,64,65,67	7
472249	2	264,52,53,65,67,61	1
472261	2	264	1
472270	7	264,67,45,47,52,53	7
472280	6	264,67,64	7
472289	2	264	3
472299	6	264,42,43,44,52,53,72	4
472302	7	266,67,72,73,52,53	7
472313	5	264,52	3
472314	2	264,42,43,52,53	3
472323	1	264,52,53,65	1
472330	7	266,65,67,52	7
472357	6	264,67,52	3
472360	7	264,52,53	7
472365	2	264,65	6
472371	3	345	7
472384	7	266,65,64	3
472402	2	264,67,72,73,52,53,61	3
472406	4	266,52,53,64,61	8
472411	1	264,25,67,52,53,64,61	3
472416	5	266,67,70,69,52,53,64,61	7
472492	7	176,67,45,47,52,53,64	8
472498	6	224,67	7
472519	1	264,19,52,53	1
472574	2	133,67,42,52,64	3
472585	6	303,25,26,27,67,72,73,52,53,64	7
472587	7	141,67,25,27,52,64,72,73	1
472615	2	141,53,64	3
472659	1	303,67,53,64	7
472663	4	303,25,67,53,64	7
472666	1	303,67,53,64	3
472674	1	303,67,53,64	2
472711	4	264,25,23,67,69,70,38,52,53,64	3
472730	7	225,23,25,27,52,64	7
472736	7	225,67	8
472742	2	347,354,25,69,52,53,64,67,72,73	1
472760	7	196,69,70,64	7
472765	7	224,52,67,64	8
472808	7	141,67,72,64	7
472813	2	141,67,53,64	1
472868	7	266	7
472891	7	275,52,25,26,27,67	1
472916	2	264,65,67,47,52,53,64,36	2
472918	5	263,237,23,67,69,47,52,53,64	1
472949	7	196,52,67,72,73	7
472955	7	196,67,52,72	7
472967	5	264,67,72,73,52,61	4
472969	7	264,52,53,65,67	7
472974	2	347,356,52,64	1
472985	6	264,52,53,65,67	4
472994	1	264,42,44,52,53	1
472999	7	264,23,25,26,27,67,72,73,52,53	7
473014	7	264,25,52,53,64	7
473026	7	303,67,72,64	7
473049	4	264,65,67,52,64	3
473052	4	264,52,53,64,65,67	4
473061	6	303,25,26,27,67	7
473109	7	354,357,65,67,68	5
473113	6	263,25,26,27,52,65,67,68,69,70	7
473120	2	264,52,53,67,72,73	5
473122	1	354,67,44,52,53	3
473168	6	364,25,77,69,72,73	3
473184	7	266,25,26,27,67	7
473195	7	303,25,27,67,64,65	7
473203	3	264,25,52,53,62,67	7
473223	6	347,356,65,25,26,27,56,55,64	5
473236	2	264,52,53	4
473251	2	264,52,53	2
473260	2	264,65,67,47,52,53,64	2
473265	8	266,263,69,55,56,64	8
473268	7	263,64	7
473277	2	264,67,52,53	6
473379	4	267,67,64	4
473392	1	264,23,67,53,64	4
473396	3	263,23,67,61	3
473410	3	264,52,23,67,64	2
473415	7	264,25,23,52,53,64	7
473503	1	264,25,23,67,53	1
473512	2	264	7
473517	2	347,52,53	1
473518	2	264,52,53	3
473525	2	312,67	5
473540	2	347,68,52,53	3
473548	2	264,52,53	2
473563	6	264,67	3
473569	1	264,67,64,52,53	1
473579	4	264,67	5
473599	6	347,356,52,53,64,67	2
473617	7	266,25,26,27,64,67	7
473627	7	345,25,67	3
473638	2	67,345,64,52,53	3
473651	3	345,67,68,64,52,53	2
473673	3	264,65,47,52,53,64	2
473678	1	354,65,67,52,53	3
473707	7	264,52,64,65	7
473712	7	264,25,65,67,64	7
474192	6	133,42,44,52,53,61,62,67	3
474198	3	133,67	3
474210	5	264,67	4
474241	4	133,52,53,67	7
474254	5	303,52,53,67,64	2
474286	7	225,25,67,72,73,52,53,64	7
474304	1	133,67	3
474317	3	303,25,67	3
474332	6	67,354	3
474354	3	348,68,67	3
474386	6	312,67	6
474402	6	312,67,52,53	5
474428	8	223,266,25,69,27,67,72,73,64	7
474434	7	264,64	7
474455	7	228,231,342,30,67,72,73,64	7
474472	7	264,52,67,64	7
474484	7	205,52,30,31,67,72,73	7
474507	7	303,238,69,25,27,67,52,64,72,73	7
474513	6	303,25,26,27,67,38,41,42,52,53	3
474542	3	264,67,72	3
474558	1	264,67,72	1
474582	5	264,67,52,53,72,73	6
474587	1	264,25,52,53,67,72,73	2
474605	7	264,61,25,67,72,73,52,53	7
474611	2	345,67	5
474647	7	303,25,26,27,38,52,64,72,73	8
474659	3	264,25,27	1
474661	5	266,25,27,67,61,72,73,52,53,64	7
474677	2	347,25,26,27,52,53,64,67	1
474687	2	264,52,53,72,73	6
474701	6	354,52,53,72,73	3
474705	1	133,52,53,62,72	3
474713	3	264,69,77,52,53	2
474718	7	303,67,72,73,64	7
474729	1	312,52,53,72,73	4
474731	7	342,52,53,72,73	7
474742	6	342,52,67,72,73	3
474752	6	347,67,64	2
474756	3	133,67	3
474766	6	264,67,64	5
474874	7	266,64	8
474972	7	232,264,271,25,48,57,69	7
474977	2	133,72,73,52	3
474994	2	133,52,53,67	3
475006	3	133,67,52	3
475023	6	133,52,53,61,62	3
475045	7	133,67,72,73	3
475052	5	133,67	3
475086	7	359,25,26,45,52,72,73,27	3
475093	7	263,26,27,52	7
475109	3	274,67	5
475114	5	264,25,27,67	7
475124	5	264,25,26,65,64	7
475128	3	274,25,67	7
475140	7	312,25,61,69,70,72	7
475159	1	264,25,52,53	2
475177	2	264,25,52	6
475184	2	264	4
475194	4	264,52,53,67	4
475196	2	264,67	7
475200	1	264,44	3
475210	5	264,67	6
475217	5	264,65	7
475224	2	264,67	4
475233	2	264,67	3
475239	3	266,67,52	7
475245	2	264,67,52,53	5
475254	2	264,67,52,53	4
475260	1	264,67,52,53	1
475264	5	264,52,53,64	6
475276	1	264,52,53	2
475283	1	264,52,53	2
475291	1	267,67,52,53	3
475293	1	264,52,53,64	3
475311	1	264,67,47,52,53,64	2
475312	7	266,25,67,72,73,52,64	7
475332	1	264,67,52,53	1
475339	3	264,23,67	7
475341	1	264,67,52,53	1
475348	2	274,67	5
475357	3	264,65,67,52,53,64	3
475359	3	264	3
475373	6	264,61,67	6
475384	7	196	7
475391	6	264,67	5
475393	6	264,25,68	6
475402	6	264,65	5
475420	7	264,67	3
475425	3	264,67	3
475432	6	264,67	4
475439	6	266,67,72,73	7
475458	5	264,67	7
475470	6	264,52,67,72,73	6
475473	7	264,52,64,65,67	7
475489	7	264,67,64,52	7
475493	4	264,65,67,52,53,64	7
475499	6	264,52,67	2
475508	3	264,52,67	2
475516	6	264,67,52,64,61	3
475522	6	264,67,72,73	5
475538	1	264,67	1
475541	7	266,52	7
475546	7	264,67,52,53	7
475553	5	266,52,53,67	6
475564	3	264,61,67,65,64,52,53	3
475573	5	264,52,53,65,67	5
475581	7	264,25,69,70,64	6
475588	6	264,25,71,52,53	6
475598	3	264,67,52,53	2
475615	2	264,25	4
475623	7	264,312,25,26,27,52,53,55,56,64	8
475640	7	175,52,64	8
475668	7	225,25,27,64,67,68,72,73	8
475695	4	264,72,52,53	4
475699	6	264,52,53	7
475707	7	266,280,69,52	8
475716	7	266,196,77,69,52,53	7
475755	6	345,52,53,72,73,27,68	3
475762	4	264,65,23,67,52,53,64	4
475793	6	266,67,72,73	7
475795	7	347,52,53,25,26,65	6
475808	3	133,67	3
475813	2	133,67	3
475822	4	133,67	3
475945	2	114,354,69,67,52,53	3
475953	7	266,52,53,67,72	7
475959	7	266,271,69,77,52,53	7
475962	2	264,52,53	2
475971	6	264,72,73,52,53	3
475974	7	266,67	7
475997	7	274,52,53	7
476011	6	303,67,64	6
476029	1	347,67,52,53,64	1
476053	6	264,312,23,52,53,67	7
476057	7	214,23,25,26,27,52,53,64	8
476075	6	264,17,52,53	7
476163	2	312,42,52,53	4
476175	3	264,67,52,53,64	7
476178	4	264,25,26,52,53,67	4
476185	5	264,25,26,64,67	7
476203	7	263,67,52,53	2
476210	7	196,52,53	7
476222	6	209,25,23,67,68,53	2
476233	2	133,52,53,72	3
476269	1	264,67,52,53	2
476291	3	263,25,27,23,67,52,53	7
476296	6	263,267,23,68,67,53,69,64	3
476312	3	347,67,64,52,53	1
476321	2	347,67,52,53	1
476322	3	264,52,53,61,67	4
476346	1	264,65,52,53	1
476354	3	347,65,52,53	1
476380	7	266,25,26,52,53,72	7
476385	7	303,67,25,27,52,53,64,72,73,47	6
476410	5	345,25,26,27,52,53	6
476444	7	12,264,25,67,70,69,64	7
476450	2	133,52,53,72,73	3
476461	6	264,52,53,67,72,73	4
476467	7	383,397,69,25,26,67,53	8
476470	2	347,25,27,52	1
476483	1	312,67,72,73,52,53	4
476511	2	264,67,64	2
476524	3	133,42,44,52,67,61	3
476538	4	12,133,67	3
476602	7	78,58	7
476828	7	196,52,72,73	7
476836	1	264,67,52,53	1
476845	2	12,264,67,69,77	2
476847	3	274,72,73	3
476855	4	266,67,69,70,52,53,64,61	7
476866	2	264,67	1
476876	3	264,67,52,53	3
476888	6	264,67,52,53	7
476889	4	264,25,26,52,53,64,65,67	3
476902	5	266,67,70,69,52,53,64,61	7
476910	7	266,25,52,53	8
477051	7	266,177,67,69,64	7
477072	7	266,67,52,53,64	8
477105	7	224,67,64	8
477117	1	264,19,23,25,26,27,67,42,43,52	3
477123	2	264,19,23,42,44,52,53	2
477125	7	264,19,23,52,53	7
477141	5	264,52,53,64	3
477170	8	224,231,27,30,31,67,52,53	8
477227	5	347,23,25,26,45,47,52,53,67	5
477245	7	303,69,26,27,67,72,64	8
477268	7	192,67,64	8
477301	5	266,23,25,67	7
477338	7	264,25,26,65,67,52,53,64	7
477403	7	345,67,52,53	3
477406	7	196,67	3
477447	7	312,67,72,73	7
477454	6	264,25,72,73,52,53	4
477463	3	264,25,26,72,73	4
477469	7	343,67,72,73,52,53	3
477491	7	196,52,53,72,73	7
477503	5	263,25,26,67,52,53,64	1
477507	7	274,25,26,27,52,53,67,72,73,76	7
477531	7	263,25,67,64	8
477538	7	264,67,72,73	6
477551	3	264,67	6
477566	6	345,67,72,73,64	3
477569	6	348,65,64	2
477571	6	266,45,47,52,53	7
477599	7	303,25,67,72,73,64	7
477605	7	303,67,72,73,64	7
477636	6	264,67,68,64,47	7
477648	3	348,67,68	3
477652	7	264,25,26,67,52,53,27,312,68,72,76	7
477660	2	264,25,67,64	2
477668	5	264,25,65,67,47,64	7
477687	6	264,67,52,53,64	5
477692	2	345,67,47,64	6
477735	7	143,67,25,26,27	8
477750	7	343	8
477756	7	264,23,65,67,64	7
477792	2	269,263,65	2
477802	5	133,42,52,53,67,72,73	3
477815	6	264,67,65,64	7
477839	1	264,65	5
477846	1	264,67,52,53,61	2
477857	2	264,25,26,27,67,19,72,73,64	3
477860	5	267,65,67,52,53	7
477897	2	133,42,72,73,52	3
477927	5	347,65,64	1
477938	4	264,23,67,42,44,52,53	4
477941	3	347,67,52,64	1
477945	1	264,23,67,42,44,52,53	3
477960	5	264,312,23,25,65,68,72	3
477965	6	263,23,67,64,45,47,52,53	3
477973	3	264,23,67,52,53	3
477983	5	347,64	1
477989	7	264,23,67,52,53	7
478016	2	264,65,67,64	2
478025	2	264,25,65,67,64	3
478030	7	266,25,27,67,69,77	8
478052	2	264,65,67	2
478074	7	263,303,25,26,67,69,27,65,68	7
478086	4	267,25,65,64	7
478179	1	354,67	3
478180	7	266,67,64	7
478191	6	266,67,64	7
478199	2	351,67	3
478210	3	65,356,67	1
478231	7	264,67,64	7
478236	6	347,25,27,67,68	3
478241	6	264,25,67	4
478248	6	264,52,53	6
478445	7	78,58	7
478508	7	78,58	7
478628	3	264,67,42,44,52,53,64	3
478655	2	133,67	6
478689	5	275,25,26,67,52,53	7
478704	6	303,67,25,45,72,73,52,53	2
478710	2	264,67	4
478736	2	264,67	5
478744	6	303,25,26,67,73	7
478765	6	264,25,26,47,52,53,61,67	6
478792	6	144,72	3
478820	6	264,312,25,67	4
478834	5	266,67,72,64	7
478869	7	338,65,67,64	3
478900	6	347,357,25,26,67,55,59,52,53,64	7
478913	6	264,25,26,67,72,73,64	6
478917	3	341,67,72	5
478920	7	303,354,67,25,26,27,52,77,69,72	7
478950	7	266,25,26,67,52,53	7
478971	5	264,61,52,53,67,72,73	4
479002	1	264,25,26,27,65,67	3
479005	7	274,25,52,26,27,65	8
479028	7	343,25,27,67,64	8
479038	3	347,52,53,64,67	1
479042	5	348,25,26,67,45,47,53,64	3
479044	1	347,52,67	1
479060	3	264,52,53	5
479070	3	133,67,72,52,53	3
479098	7	347,67,68,25,27,52,53	2
479177	3	234,57,65,36	7
479480	3	264,25,26,27,68,67,47,72,73,75	7
479488	7	266,25,52,53,64	7
479500	7	347,356,64	2
479501	7	266,67,25,27	7
479517	4	133,52,53,72,73	3
479535	3	133,42,43,44,52,53	3
479550	1	133,52,53,61	3
479557	2	264,25,26,67,52,53	1
479566	4	264,25,52,53	3
479582	4	345,25,72,73,64	7
479597	7	264,312,25,65,67,52,53,64	7
479605	6	264,25,26,65,67,47,52,53,64	6
479612	2	264,25,26,67	3
479632	2	133,42,61,52	3
479642	1	264,65,52,53	2
479654	5	264,42,67,52,53	5
479655	3	264,67,42,44,52,53	3
479662	3	264,67,65,52,53,64	6
479675	5	264,25,67,52,53,44	2
479682	1	264,52,67,72,73	1
479688	2	264,65,67	2
479699	1	264,67	3
479706	1	264,67	1
479716	7	266,52,53,72,73,64	6
479732	3	264,67,52,53	5
479734	6	264,65,67,47,52,53,64	6
479751	5	264,67,52,53	4
479759	2	264,65,64	6
479760	7	264,267,67,69,52,53	7
479766	2	264,67,52,53	7
479775	7	266,67,52,53	7
479778	5	264,64	5
479784	5	264,67,72,73	7
479792	3	264,52,67	4
479807	3	264,52,53,67	7
479810	2	264,38	2
479825	3	264,52,53	4
479833	2	267,25,67	6
479839	2	264,65,67	3
479857	6	264,67,72,73,52,53,61	6
479858	1	264,67,47,52,53	4
479870	4	264,67,52,47	4
479875	7	264,67,77,69,64	7
479881	1	264,67,64	6
479890	1	264,67,64	5
479903	2	264,67,64	6
479915	2	264,67,64	1
479922	7	266,67,72,73	7
479924	1	264,67,64	2
479936	1	264,25,67,64	1
